price,title,location,lat,lng,Referencia,Clasificación,Baños,Conservación,Superficie construida,Habitaciones
775000.0,Apartamento en venta en Calle del Marqués de la Ensenada,"Calle del Marqués de la Ensenada. Justicia-Chueca, Centro (Madrid Capital)",40.4247397,-3.6922473, SA92-106656/EV,  Disponible, 1, En buen estado, 77 m², 1
185000.0,Apartamento en venta en Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.42924592,-3.705888242, GM22-189198,  En trámite, 1, En buen estado, 33 m²,
1450000.0,Apartamento en venta en Justicia-Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.4242907,-3.6956174, DA3-MAD22935,  En trámite, 3,, 191 m², 3
870000.0,Apartamento en venta en Justicia-Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.4264024,-3.6942157, DA3-MAD41439,  En trámite, 1,, 128 m², 1
789000.0,Apartamento en venta en Justicia-Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.4224555,-3.6977796, DA3-MAD38630,  En trámite, 3,, 107 m², 3
1600000.0,Apartamento en venta en Justicia-Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.4225963,-3.6955019, DA3-MAD41949,  En trámite, 2,, 199 m², 2
2400000.0,Apartamento en venta en Justicia-Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.4247505,-3.6954213, DA3-MAD44405,  En trámite, 4,, 184 m², 3
3300000.0,Apartamento en venta en Justicia-Chueca,"Justicia-Chueca, Centro (Madrid Capital)",40.427705,-3.6982604, DA3-MAD42533,  En trámite, 2,, 323 m², 8
318000.0,Apartamento en venta en Isea Calma,"Las Águilas, Latina (Madrid Capital)",37.4138955,-1.5510079, SA4496-AGUILASICFASE2/10254,  No indicado, 1,, 79 m², 2
166000.0,Apartamento en venta en Vereda de Estudiantes,Las Dehesillas-Vereda de los Estudiantes (Leganés),40.3210523,-3.7541381, SA1368-A-773/4315,  Disponible, 1,, 56 m², 1
343500.0,Apartamento en venta en Piso de 90M2 Ubicado A 5 Min. de La Estación de Renfe,Centro (Las Rozas de Madrid),40.4908924,-3.8689704, FE101-264152,  En trámite, 1,, 90 m², 2
250000.0,"Apartamento en venta en Piso Centrico de La C/Real, de Renfe Cercanias y La A6",Centro (Las Rozas de Madrid),40.493021,-3.873251, FE101-266061,  En trámite, 2,, 92 m², 2
243347.0,Apartamento en venta en Madrid,Centro (Las Rozas de Madrid),40.4932887,-3.8690408, NI534-ONROZ-V01,  En trámite, 1,, 54 m², 1
145000.0,Apartamento en venta en Calle de los Quicos,Calle de los Quicos. Centro (Las Rozas de Madrid),40.4935999,-3.8749995, 4511268-ABRIL22_28JAVIER,  En trámite, 1, En buen estado, 54 m², 2
169000.0,Apartamento en venta en San Isidro,"Aluche, Latina (Madrid Capital)",40.3941414,-3.7438832, SA397-SRB0000040269/1813,  Disponible, 2,, 87 m², 4
119000.0,Apartamento en venta en Calle del Alcaudón,"Calle del Alcaudón. Aluche, Latina (Madrid Capital)",40.3944251,-3.7351276, SA58-11117,  En trámite, 1, A estrenar, 32 m², 1
130000.0,Apartamento en venta en Calle de Bolivia,Calle de Bolivia. La Espinilla-Parque Blanco (Coslada),40.4252163,-3.5538936, SA1402-701,  En trámite, 1, A estrenar, 44 m², 2
128000.0,Apartamento en venta en Pinto - Parque Europa - los Pitufos,La Rábida-Indiana-La Calera (Pinto),40.2454897,-3.6995904, IF76262-KFRE-0405,  En trámite, 1, En buen estado, 68 m², 1
128000.0,Apartamento en venta en Pinto - Parque Europa - los Pitufos,La Rábida-Indiana-La Calera (Pinto),40.247094136,-3.699631637, IF76262-KFRE-0397,  En trámite, 1, En buen estado, 67 m², 1
133000.0,Apartamento en venta en Pinto - Parque Europa - los Pitufos,La Rábida-Indiana-La Calera (Pinto),40.247094136,-3.699631637, IF76262-KFRE-0373,  En trámite, 1, A reformar, 70 m², 1
193000.0,Apartamento en venta en Calle de Óscar Domínguez,Calle de Óscar Domínguez. La Tenería I-La Tenería II (Pinto),40.253350817,-3.700906562, 4524927-000042,  En trámite, 1, En buen estado, 60 m², 1
180000.0,Apartamento en venta en Leganés,Centro (Leganés),40.3266,-3.76962, SA84-21414-PJ,  Disponible, 1, En buen estado, 50 m², 1
354223.0,Apartamento en venta en Legazpi,"Legazpi. Legazpi, Arganzuela (Madrid Capital)",40.388601,-3.693635, FP2-79876,  En trámite, 1, A estrenar, 62 m², 1
366041.0,Apartamento en venta en Legazpi,"Legazpi. Legazpi, Arganzuela (Madrid Capital)",40.388601,-3.693635, FP2-79876,  En trámite, 1, A estrenar, 61 m², 1
367539.0,Apartamento en venta en Legazpi,"Legazpi. Legazpi, Arganzuela (Madrid Capital)",40.388601,-3.693635, FP2-79876,  En trámite, 1, A estrenar, 62 m², 1
356882.0,Apartamento en venta en Legazpi,"Legazpi. Legazpi, Arganzuela (Madrid Capital)",40.388601,-3.693635, FP2-79876,  En trámite, 1, A estrenar, 61 m², 1
315000.0,"Apartamento en venta en Calle del Sodio, 19","Calle del Sodio, 19. Legazpi, Arganzuela (Madrid Capital)",40.3904,-3.68884, SA528-243V1253/1085,  Disponible, 1,, 47 m², 1
495000.0,Apartamento en venta en Salamanca,"Lista, Salamanca (Madrid Capital)",40.4289168,-3.6755893, IF77045-I-00XCXM-W-02T113,  En trámite, 1, A reformar, 57 m², 1
1450000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4297708,-3.6781019, DA3-MAD44931,  En trámite, 4,, 136 m², 3
348900.0,"Apartamento en venta en Calle de Padilla, cerca de Calle del Príncipe de Vergara","Calle de Padilla, cerca de Calle del Príncipe de Vergara. Lista, Salamanca (Madrid Capital)",40.4311968,-3.6783684, INB55-8033-CG-83974-0004,  En trámite, 1, En buen estado, 46 m², 1
460000.0,"Apartamento en venta en Calle de María de Molina, 66, cerca de Calle del General Pardiñas",,,, 20374617,  Exento, 1, A reformar, 67 m², 2
1490000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4320339,-3.6779276, IFC76282-VR190823MC,  En trámite, 3, A estrenar, 138 m², 4
649000.0,Apartamento en venta en Salamanca,"Lista, Salamanca (Madrid Capital)",40.428659,-3.6724541, IF77045-I-00XJ4J-W-02TINS,  Disponible, 2, En buen estado, 63 m², 2
815000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4333958,-3.6785697, DA3-MAD41195,  En trámite, 2,, 97 m², 2
1080000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4349959,-3.6776575, DA3-MAD44850,  En trámite, 2,, 125 m², 3
750000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4343013,-3.676583, DA3-MAD44203,  En trámite, 2,, 108 m², 2
1490000.0,Apartamento en venta en Salamanca,"Lista, Salamanca (Madrid Capital)",40.4322908,-3.6767586, IF77045-I-00X8K7-W-02SMUN,  Disponible, 4, En buen estado, 147 m², 3
879000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4297363,-3.6835115, DA3-MAD43837,  En trámite, 2,, 87 m², 2
1150000.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.4348577,-3.6774652, DA3-MAD44797,  En trámite, 4,, 147 m², 4
899950.0,Apartamento en venta en Lista,"Lista, Salamanca (Madrid Capital)",40.432026,-3.6793471, DA3-MAD40565,  En trámite, 3,, 125 m², 3
229000.0,Apartamento en venta en Calle de Almazán,"Calle de Almazán. Lucero, Latina (Madrid Capital)",40.40569,-3.7451818, EP777-TRCOK23448,  En trámite, 1,, 62 m², 2
850000.0,Apartamento en venta en Salamanca,Salamanca (Madrid Capital),40.4353353,-3.6762318, 1492-425602,  En trámite, 2, A reformar, 130 m², 3
175000.0,Apartamento en venta en Manzanares El Real,Manzanares el Real,40.7281067,-3.8670672, SA3689-EXP05294/8930,  Disponible, 2,, 75 m², 2
132000.0,Apartamento en venta en Meco,Meco,40.5501932,-3.3241699, SA397-SRB0000052149/1813,  No indicado, 1,, 94 m², 3
737000.0,"Apartamento en venta en Calle de la Princesa, cerca de Calle de Evaristo San Miguel","Calle de la Princesa, cerca de Calle de Evaristo San Miguel. Argüelles, Moncloa-Aravaca (Madrid Capital)",40.4273,-3.71414, SA88-DS-P77397,  Disponible, 1, A estrenar, 79 m², 2
824900.0,Apartamento en venta en Argüelles,"Argüelles, Moncloa-Aravaca (Madrid Capital)",40.430168138,-3.717375179, SA2325-AR02273/7288,  Disponible, 3,, 159 m², 7
1200000.0,Apartamento en venta en Argüelles,"Argüelles, Moncloa-Aravaca (Madrid Capital)",40.4279182,-3.7188258, DA3-MAD38106,  En trámite, 2,, 257 m², 3
950000.0,Apartamento en venta en Argüelles,"Argüelles, Moncloa-Aravaca (Madrid Capital)",40.4291763,-3.71672, DA3-MAD42779,  En trámite, 2,, 136 m², 3
1200000.0,Apartamento en venta en Argüelles,"Argüelles, Moncloa-Aravaca (Madrid Capital)",40.4262597,-3.7175912, DA3-MAD38430,  En trámite, 2,, 252 m², 5
,"Apartamento en venta en Calle de Guadalajara, 98","Calle de Guadalajara, 98. Navalcarnero",40.255688,-4.051896, 20434349,  En trámite, 1, En buen estado, 30 m², 1
890000.0,Apartamento en venta en Madrid,"Niño Jesús, Retiro (Madrid Capital)",40.4069034,-3.6744187, SA3035-04997/7621,  Disponible, 3,, 199 m², 4
525000.0,"Apartamento en venta en Calle Doctor Esquerdo, cerca de Calle Samaria","Calle Doctor Esquerdo, cerca de Calle Samaria. Niño Jesús, Retiro (Madrid Capital)",40.4139571,-3.6705758, SA1519-JAPL23-3,  Disponible, 2, A reformar, 125 m², 4
399000.0,"Apartamento en venta en Calle Doctor Esquerdo, cerca de Calle Samaria","Calle Doctor Esquerdo, cerca de Calle Samaria. Niño Jesús, Retiro (Madrid Capital)",40.4139571,-3.6705758, SA1402-AIA741,  Disponible, 1, A estrenar, 81 m², 2
130000.0,"Apartamento en venta en Avenida de la Albufera, cerca de Calle del Monte Olivetti","Avenida de la Albufera, cerca de Calle del Monte Olivetti. Numancia, Puente de Vallecas (Madrid Capital)",40.3975602,-3.6674534, SA515-1227V563/1084,  Disponible, 1,, 32 m², 1
129000.0,"Apartamento en venta en Camino de Perales, 16","Camino de Perales, 16. Orcasur, Usera (Madrid Capital)",40.3818,-3.69311, SA528-243V1192/1085,  Disponible, 1,, 39 m²,
190000.0,Apartamento en venta en Calle de Albuñuelas,"Calle de Albuñuelas. Orcasur, Usera (Madrid Capital)",40.3658086,-3.6993876, EP777-TRCP22855,  En trámite, 2,, 127 m², 4
180000.0,"Apartamento en venta en Calle Carlos Martín Álvarez, 110, cerca de Calle de Javier de Miguel","Calle Carlos Martín Álvarez, 110, cerca de Calle de Javier de Miguel. Palomeras Bajas, Puente de Vallecas (Madrid Capital)",40.38897,-3.6639245, EP805-1302,  En trámite, 1,, 63 m², 2
240000.0,Apartamento en venta en Piso Palomeras -3Hab-2Baños-Cocina-Trastero-Garaje,"Palomeras Sureste, Puente de Vallecas (Madrid Capital)",40.3860109,-3.641859, FE101-268543,  En trámite, 2,, 113 m², 3
1860000.0,Apartamento en venta en Palos de Moguer,"Palos de Moguer, Arganzuela (Madrid Capital)",40.4126262,-3.7035066, DA3-MAD38204,  En trámite, 3,, 252 m², 2
310000.0,"Apartamento en venta en Calle de Canarias, cerca de Calle de Rafael de Riego","Calle de Canarias, cerca de Calle de Rafael de Riego. Palos de Moguer, Arganzuela (Madrid Capital)",40.4019208,-3.6927301, INB55-6089-CG-96202-0001,  En trámite, 1, A reformar, 72 m², 3
230000.0,"Apartamento en venta en Calle de Canarias, 5, cerca de Paseo de Santa María de la Cabeza","Calle de Canarias, 5, cerca de Paseo de Santa María de la Cabeza. Palos de Moguer, Arganzuela (Madrid Capital)",40.4022056909746,-3.69726665955625, 20040336,  En trámite, 1, En buen estado, 40 m², 1
415000.0,Apartamento en venta en Delicias,"Palos de Moguer, Arganzuela (Madrid Capital)",40.4011401,-3.6970353, INB264-1030-VAPM2-256,  En trámite, 2, En buen estado, 85 m², 2
,"Apartamento en venta en Calle de Rafael de Riego, 38","Calle de Rafael de Riego, 38. Palos de Moguer, Arganzuela (Madrid Capital)",40.4020876374175,-3.69243231165555, 20312720,  En trámite, 1, En buen estado, 18 m², 1
135000.0,"Apartamento en venta en Calle de la Isla de Salvora, 1, cerca de Calle de la Playa Frexeira","Calle de la Isla de Salvora, 1, cerca de Calle de la Playa Frexeira. Parque de La Coruña-Las Suertes (Collado Villalba)",40.6180005081543,-4.01008841146239, 4992271-1235,  Disponible, 1, En buen estado, 55 m², 1
160000.0,Apartamento en venta en Collado Villalba,Parque de La Coruña-Las Suertes (Collado Villalba),40.6208536,-4.0218601, IF77045-I-00X1JH-W-02SCGD,  En trámite, 1, En buen estado, 52 m², 1
395000.0,Apartamento en venta en Parque Empresarial,Parque Empresarial (Las Rozas de Madrid),40.5250325,-3.8916706, DA16-RZS44414,  En trámite, 1,, 126 m², 2
1390299.0,Apartamento en venta en El Pardo,"Peñagrande, Fuencarral-El Pardo (Madrid Capital)",40.4777724,-3.7376505, INB749-1216-ISLA,  En trámite, 3, A reformar, 271 m², 5
336000.0,Apartamento en venta en Lista,"Pilar, Fuencarral-El Pardo (Madrid Capital)",40.4801538,-3.6859877, GM3-189820,  En trámite, 1, A reformar, 39 m², 1
719999.0,Apartamento en venta en Calle del Gualanday,"Calle del Gualanday. Pinar del Rey, Hortaleza (Madrid Capital)",40.4718708,-3.6324816, EP319-VYP.100M,  En trámite, 1,, 36 m², 1
199000.0,"Apartamento en venta en Calle del Hachero, cerca de Calle del Puerto de Almansa","Calle del Hachero, cerca de Calle del Puerto de Almansa. Entrevías, Puente de Vallecas (Madrid Capital)",40.3910298,-3.6686588, 4520514-000182,  En trámite, 1, A reformar, 89 m², 3
189000.0,Apartamento en venta en Calle de Moscareta,"Calle de Moscareta. Puerta del Ángel, Latina (Madrid Capital)",40.4067944,-3.7336096, SA397-9058/1807,  Disponible, 2,, 59 m², 1
960000.0,Apartamento en venta en Recoletos,"Recoletos, Salamanca (Madrid Capital)",40.4275545,-3.6863797, 996542-2856-JG,  En trámite, 1, En buen estado, 90 m², 1
3000000.0,"Apartamento en venta en Calle de Núñez de Balboa, cerca de Calle de Goya","Calle de Núñez de Balboa, cerca de Calle de Goya. Recoletos, Salamanca (Madrid Capital)",40.4257928,-3.6828983, SA88-DS-P77302,  Disponible, 5, A estrenar, 250 m², 4
3000000.0,Apartamento en venta en Salamanca,"Recoletos, Salamanca (Madrid Capital)",40.42485,-3.683134, SA88-DS-P77302C,  Disponible, 5, A estrenar, 250 m², 4
4900000.0,Apartamento en venta en Recoletos,"Recoletos, Salamanca (Madrid Capital)",40.421104165,-3.684256468, DA3-MAD36457,  En trámite, 4,, 280 m², 3
3700000.0,Apartamento en venta en Recoletos,"Recoletos, Salamanca (Madrid Capital)",40.4289671,-3.6828431, DA3-MAD42019,  En trámite, 5,, 402 m², 5
4250000.0,Apartamento en venta en Recoletos,"Recoletos, Salamanca (Madrid Capital)",40.4252109,-3.6805266, DA3-MAD43704,  En trámite, 5,, 285 m², 4
1100000.0,Apartamento en venta en Recoletos,"Recoletos, Salamanca (Madrid Capital)",40.4232197,-3.6805566, DA3-MAD43814,  En trámite, 2,, 75 m², 2
93200.0,"Apartamento en venta en Calle de Noviembre, cerca de Calle de Julio","Calle de Noviembre, cerca de Calle de Julio. Rejas, San Blas (Madrid Capital)",40.4426232154585,-3.56782866945481, AS1-LIM0000189821,  En trámite, 1,, 28 m²,
93200.0,"Apartamento en venta en Calle de Noviembre, cerca de Calle de Julio","Calle de Noviembre, cerca de Calle de Julio. Rejas, San Blas (Madrid Capital)",40.4426232154585,-3.56782866945481, AS1-LIM0000189819,  En trámite, 1,, 28 m², 1
115000.0,"Apartamento en venta en Calle de Noviembre, cerca de Calle de Julio","Calle de Noviembre, cerca de Calle de Julio. Rejas, San Blas (Madrid Capital)",40.4426232154585,-3.56782866945481, AS1-LIM0000189818,  En trámite, 1,, 28 m², 1
93200.0,"Apartamento en venta en Calle de Noviembre, cerca de Calle de Julio","Calle de Noviembre, cerca de Calle de Julio. Rejas, San Blas (Madrid Capital)",40.4426232154585,-3.56782866945481, AS1-LIM0000189820,  En trámite, 1,, 28 m²,
80300.0,"Apartamento en venta en Calle de Noviembre, cerca de Calle de Julio","Calle de Noviembre, cerca de Calle de Julio. Rejas, San Blas (Madrid Capital)",40.4426232154585,-3.56782866945481, AS1-52584896,  En trámite, 1,, 28 m², 1
239000.0,"Apartamento en venta en Calle de Pirra, 14","Calle de Pirra, 14. Rejas, San Blas (Madrid Capital)",40.4453163,-3.5881412, AF167-2121/67,  Pendiente de completar, 1, En buen estado, 66 m², 1
169000.0,"Apartamento en venta en Calle de Samaniego, 12","Calle de Samaniego, 12. Rejas, San Blas (Madrid Capital)",40.444046,-3.5824006, 19970212,  En trámite, 1, En buen estado, 48 m², 1
174999.0,Apartamento en venta en Calle de Samaniego,"Calle de Samaniego. Rejas, San Blas (Madrid Capital)",40.4440463,-3.5824005, EP319-VYP.120M,  En trámite, 1,, 58 m², 1
95000.0,"Apartamento en venta en Calle de Noviembre, cerca de Calle de Mayo","Calle de Noviembre, cerca de Calle de Mayo. Rejas, San Blas (Madrid Capital)",40.4442016,-3.5683377, INB55-7310-CI-06256-0001,  En trámite, 1, A reformar, 27 m², 1
190000.0,Apartamento en venta en San Blas - Las Rejas,"Rejas, San Blas (Madrid Capital)",40.442693549,-3.583268924, NI548-VV706,  En trámite, 1, En buen estado, 49 m², 1
94500.0,Apartamento en venta en Parla,Reyes (Parla),40.2382193,-3.7611618, SA295-V2393,  Disponible, 1, En buen estado, 38 m², 1
1845000.0,Apartamento en venta en Ríos Rosas,"Ríos Rosas, Chamberí (Madrid Capital)",40.4391327,-3.6926769, DA3-MAD38517,  En trámite, 4,, 231 m², 3
830000.0,Apartamento en venta en Ríos Rosas,"Ríos Rosas, Chamberí (Madrid Capital)",40.4422385,-3.6996729, DA3-MAD42676,  En trámite, 2,, 96 m², 2
340000.0,Apartamento en venta en Chamberi,"Ríos Rosas, Chamberí (Madrid Capital)",40.4407878,-3.6989327, IF77045-I-00VSIY-W-02PF6C,  No indicado, 1,, 58 m², 1
280250.0,Apartamento en venta en Ríos Rosas,"Ríos Rosas, Chamberí (Madrid Capital)",40.4418547,-3.7019999, 4511257-QH46784675,  En trámite, 1, En buen estado, 45 m², 1
575000.0,Apartamento en venta en Salamanca,"Castellana, Salamanca (Madrid Capital)",40.4293633,-3.6867756, IF77045-I-00XFLF-W-02SZQG,  En trámite, 1, En buen estado, 48 m², 1
3075000.0,"Apartamento en venta en Calle del General Oráa, cerca de Calle Lagasca","Calle del General Oráa, cerca de Calle Lagasca. Castellana, Salamanca (Madrid Capital)",40.4361136,-3.6844635, SA88-DS-P77366,  Disponible, 5, A estrenar, 270 m², 4
695000.0,Apartamento en venta en Salamanca,"Castellana, Salamanca (Madrid Capital)",40.4351904,-3.6841721, SA88-DS-P22562,  Disponible, 1, A estrenar, 57 m², 1
299000.0,Apartamento en venta en Lista,"Castellana, Salamanca (Madrid Capital)",40.4293633,-3.6867756, GM3-189461,  En trámite, 1, A reformar, 40 m², 1
1990000.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4360258,-3.684191, DA3-MAD41789,  En trámite, 3,, 236 m², 5
3200000.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4357,-3.6807971, DA3-MAD43821,  En trámite, 4,, 233 m², 3
2490000.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4341161,-3.6809219, DA3-MAD44917,  En trámite, 3,, 199 m², 3
849000.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4351822,-3.6846491, DA3-MAD43331,  En trámite, 2,, 86 m², 2
2400000.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4331496,-3.6863264, DA3-MAD41626,  En trámite, 4,, 192 m², 3
799950.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.440194,-3.6799175, DA3-MAD40777,  En trámite, 3,, 115 m², 3
759950.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4327037,-3.6857643, DA3-MAD42691,  En trámite, 2,, 90 m², 2
3185000.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4344265,-3.6808785, DA3-MAD44733,  En trámite, 4,, 380 m², 5
699950.0,Apartamento en venta en Castellana,"Castellana, Salamanca (Madrid Capital)",40.4323583,-3.68328, DA3-MAD40780,  En trámite, 2,, 80 m², 2
615000.0,Apartamento en venta en Sanchinarro,"Sanchinarro, Hortaleza (Madrid Capital)",40.4992005,-3.6587647, IF77045-I-00XIFU-W-02TG7Y,  En trámite, 2,, 120 m²,
92000.0,Apartamento en venta en Calle del Lucero,Calle del Lucero. San Benito-Soledad-Hispanidad (Ciempozuelos),40.1646918,-3.6216605, 4520822-000068,  En trámite, 1, En buen estado, 47 m², 1
185000.0,Apartamento en venta en Canillejas,"Canillejas, San Blas (Madrid Capital)",40.4391861,-3.6110738, SA3541-REF_17174,  Disponible, 1,, 80 m², 3
